	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_073880	0	1	0.311870723538834	0.31185412414219	5141.662861669	16487.4194217275	40S ribosomal protein S3a	C3 protein, 40S ribosomal protein S3A
gene:Smp_073920	0.00135978325152286	0.998640216748477	0.140010026638961	0.112084221755201	1.36280036488338	12.2379359127073	Sodium/potassium-transporting ATPase subunit beta-1	Sodium/potassium-transporting ATPase subunit beta
gene:Smp_074000	0	1	0.305414082301773	0.305409272514195	17541.117807816	57434.8139770642	Serine protease HtrA-like	Mitochondrial import inner membrane translocase S TIM8
gene:Smp_074020	0	1	2.67424385947769	2.67493215060594	2587.81277335728	967.424920833813	AP-2 complex subunit alpha	Adaptor protein complex AP-2, alpha 2 subunit
gene:Smp_074080	0	1	8.05079999742982	8.05461548123617	5919.81420667867	734.950498172673	Serine/threonine-protein kinase NLK2	Phosphotransferase
gene:Smp_074140	0	1	3.5341482862914	3.53495947438003	4392.06871797616	1242.4593266806	Annexin A8-like protein 1	Annexin A8
gene:Smp_074150	0	1	5.65111168330346	5.65760292277039	1612.25645160538	284.963419593734	annexin	Annexin A5, annexin V, lipocortin V, endonexin II
gene:Smp_074200	0	1	0.418021146847112	0.41782272654928	487.39320731791	1166.52110601063	Ubiquitin carboxyl-terminal hydrolase 16	Ubiquitin carboxyl-terminal hydrolase 4
gene:Smp_074210	0	1	0.304645833520914	0.304491359519347	545.120968104072	1790.29028623665	28S ribosomal protein S15, mitochondrial	28S ribosomal protein S15, mitochondrial, 28S ribosomal protein S14, mitochondrial
gene:Smp_074230	0	1	0.353235199295655	0.352900807370683	271.457887447102	769.237000225634	DNA-directed RNA polymerase II subunit RPB4	Human RPB4, DNA-directed RNA polymerase II 16 kDa polypeptide
gene:Smp_074260	0	1	0.265188000229586	0.265065654540972	633.154045505871	2388.69647576863	Growth arrest and DNA damage-inducible proteins-interacting protein 1	Phosphoglucomutase
gene:Smp_074280	0	1	5.67897624882321	5.81639505898976	78.755089406806	13.5319084515361	Chaperone protein ClpB 2	Protein DPY-30 homolog
gene:Smp_074370	0	1	0.44273707285781	0.442572814897626	597.154080661353	1349.29131395324	Pre-mRNA-processing factor 17	Platelet-activating factor acetylhydrolase IB alpha subunit
gene:Smp_074390	0	1	0.196751572960291	0.196556240097563	321.457165944208	1635.48712685104	Eukaryotic translation initiation factor 4E-binding protein 1	Eukaryotic translation initiation factor 4E- binding protein 1
gene:Smp_074450	0	1	8.32396210716207	8.34118826072097	1410.45045513871	169.085866326459	N-acetyl-gamma-glutamyl-phosphate reductase	Dynein light chain 1
gene:Smp_074460	0	1	5.56606978724696	5.57550889521564	1072.67280972531	192.381910744825	tegument-allergen-like protein (TAL10)	Protein (epidermal growth factor receptor pathway substrate 15)
gene:Smp_074470	0	1	0.206913325009464	0.206897790937191	4201.12272422953	20305.3432142587	40S ribosomal protein S23	RP37, S28, YS14, 40S ribosomal protein S23-A
gene:Smp_074500	0	1	0.406397377990073	0.406260106223638	698.695211811996	1719.83696776349	Proteasome subunit beta type-2	20S proteasome
gene:Smp_074570	0	1	0.216261797314172	0.214239540109625	33.0124635460077	154.128043468121	Hypothetical protein	Formaldehyde-activating enzyme FAE
gene:Smp_074590	0	1	8.08471799870513	8.11617111817544	727.075117566799	89.574744700436	Valine--tRNA ligase	ACVR2B protein
gene:Smp_074610	1.11022302462516e-16	1	0.208221355823885	0.207339870685301	74.060764848229	357.233228730731	histone H3	Histone H3
gene:Smp_074700	0	1	0.340591185681262	0.340525180341784	1352.99726120939	3973.28577757327	Translocon-associated protein subunit gamma	PLB, cardiac phospholamban
gene:Smp_074710	0	1	0.0194922121994596	0.0193507415579633	53.330557933333	2756.50234210101	Differentially expressed in FDCP 8 homolog	RAF-1
gene:Smp_074770	3.33066907387547e-16	1	0.466294370388675	0.466154614646224	707.996633378565	1518.81360730439	L-seryl-tRNA(Sec) kinase	L-seryl-tRNA(SEC) kinase
gene:Smp_074780	0	1	0.167147534827038	0.167128390448965	2891.68351209492	17302.2179717218	40S ribosomal protein S18	40S ribosomal protein S18
gene:Smp_074830	0	1	3.46112352433502	3.49292121693676	107.5131086438	30.7731473903372	Tubulin polyglutamylase ttll6	Tubulin tyrosine ligase, TTL
gene:Smp_074900	0	1	7.94822871236514	7.95849286424091	2142.66885558029	269.221736728416	Docking protein 2	Docking protein 1
gene:Smp_074940	0	1	0.491695371180923	0.491389751691737	325.035629136324	661.472312191637	Kynurenine formamidase	Kynurenine formamidase
gene:Smp_075040	0	1	0.392919199135344	0.392443603682572	199.223000928941	507.662947295863	UPF0538 protein C2orf76 homolog	Ubiquitin-like protein DSK2
gene:Smp_075060	8.20472204510203e-07	0.999999179527795	2.80359044535152	2.85502740976918	39.8051259764497	13.9356195202233	Glutamine-dependent NAD(+) synthetase	Glutamine-dependent NAD(+) synthetase
gene:Smp_075110	0	1	0.234119062102227	0.233090864793879	69.0434319275674	296.2411293123	Cell cycle checkpoint protein RAD1	Cell cycle checkpoint protein RAD1
gene:Smp_075120	0	1	0.41196230905972	0.411881228854579	1188.04772152312	2884.4567789961	Transcriptional activator protein Pur-beta	Purine-rich binding protein-alpha, isoform B
gene:Smp_075130	0	1	3.14351063695561	3.14841549135042	547.216072210883	173.799992268894	Guanine nucleotide-binding protein subunit beta-5	Guanine nucleotide-binding protein subunit beta 5
gene:Smp_075140	0	1	13.7178619617807	13.9228314441758	343.569849115007	24.6674408275074	Mitochondria-eating protein	Coiled-coil peptide CC-PIL
gene:Smp_075330	0	1	0.0350209774061021	0.0348757991860718	92.1867877824376	2643.56491252152	Nitrogen assimilation regulatory protein NtrC	Amyloid beta A4 protein and amyloid beta A4 precursor protein-binding family B member...
gene:Smp_075350	0	1	28.5276374581274	29.5894980897347	305.070349701272	10.3004266512419	Penaeidin-4d	Phenol hydroxylase component PHO
gene:Smp_075360	0	1	8.66704442776392	8.75127963223681	316.787046030937	36.1900826557938	Potassium channel toxin kappa-KTx 1.4	Peptide of nuclear mitotic apparatus protein 1
gene:Smp_075370	0	1	8.60804847542074	8.61695561569121	2927.2685615398	339.70145867449	Hypothetical protein	Pleckstrin homology domain
gene:Smp_075400	0	1	5.84217497402984	5.84534112594025	3555.43371876	608.242562537673	DNA-directed RNA polymerase subunit beta'	Heat shock protein STI1
gene:Smp_075420	0	1	16.7569641039742	16.7940393702249	2838.68446398451	169.01988026915	Uncharacterized protein C17C9.11c	LDL receptor adaptor protein
gene:Smp_075470	0	1	0.271139591518965	0.271035603701534	755.540431752633	2787.63273561879	Cysteine desulfurase, mitochondrial	Cysteine desulfurase
gene:Smp_075500	0	1	8.29237884492725	8.32296392991045	789.236673608459	94.8175975067155	Glutamate-1-semialdehyde 2,1-aminomutase	Claudin-15
gene:Smp_075770	0	1	6.62408059335293	6.63007896084481	2472.35384206005	372.891115757605	Abnormal spindle-like microcephaly-associated protein homolog (Fragment)	Myosin-5A
gene:Smp_075870	0	1	0.207640009925706	0.207604529696969	1843.93587307092	8882.00175457221	Translocating chain-associated membrane protein 1-like 1	Designed protein OR32
gene:Smp_076030	0	1	4.67822303594301	4.68463388865221	1068.97874689093	228.18045677836	Protein Tob1	Protein TOB1
gene:Smp_076150	0	1	0.46504298400095	0.46486887510318	568.062292984601	1221.99543725048	Little elongation complex subunit 2	Acidic ribosomal protein P0 homolog
gene:Smp_076230	0	1	0.403040293396177	0.402991566262005	1963.55518278842	4872.46214873924	Proteasome subunit alpha type-7-like	20S proteasome
gene:Smp_076300	0	1	36.7595641046431	37.2931888254432	993.93193137316	26.6421035791674	Forkhead box protein F1-B	HNF-3/FORK head DNA-recognition motif
gene:Smp_076320	0	1	0.0471861629367358	0.0471046978472796	219.106940767842	4651.6903777044	Myb/SANT-like DNA-binding domain-containing protein 3	DNA binding protein GT-1
gene:Smp_076370	0	1	4.67091129857858	4.67186953285496	7118.15600013906	1523.61259906457	Putative apoptosis inhibitor ORF99	X-linked IAP, baculoviral IAP repeat-containing protein 4
gene:Smp_076400	0	1	7.48926044620138	7.52161419902368	599.997683828594	79.7611326255574	Universal stress protein MJ0577	Protein (ATP-binding domain of protein MJ0577)
gene:Smp_076450	0	1	0.410158448267851	0.409652704486811	190.008486857123	463.842636088825	Conserved oligomeric Golgi complex subunit 1	GH1
gene:Smp_076630	0	1	0.457012559128749	0.456827831522956	534.044716149221	1169.04030582048	60S ribosomal export protein NMD3	HP0958
gene:Smp_076650	0	1	0.333126204972773	0.332338360996825	111.871717300106	336.640024284062	Calcium release-activated calcium channel protein 1	Calcium release-activated calcium channel protein
gene:Smp_076740	0	1	0.196860324705076	0.196835298057777	2512.26170176693	12763.3090111537	40S ribosomal protein S15a	RPS15A, 40S ribosomal protein RPS22E
gene:Smp_076860	0	1	4.18763247961884	4.21665808981246	184.164919608652	43.6679353900242	B9 domain-containing protein 2	Synaptotagmin XIII
gene:Smp_076930	0	1	9.20026772829458	9.6069112830442	77.0400873608397	8.01027676645978	MORN repeat-containing protein 2	Histone H3 lysine 4 specific methyltransferase
gene:Smp_076950	0	1	0.421502157267539	0.421418657219314	1161.18188779441	2755.42540349261	Uncharacterized membrane protein YBR220C	Melibiose carrier protein
gene:Smp_077070	0	1	0.379205089607665	0.378986485418728	428.034191463852	1129.43447343794	Density-regulated protein homolog	EIF1
gene:Smp_077180	0	1	0.17566589238915	0.17489616321737	74.4839190122693	425.922265419021	Serine/threonine-protein kinase Chk1	Serine/threonine-protein kinase CHK1
gene:Smp_077310	0	1	16.4722835983756	17.0588135860518	178.963295908421	10.4815441513916	tegument-allergen-like protein (TAL9)	Dynein light chain 1
gene:Smp_077560	0	1	2.24236885505941	2.24312791982179	1460.15179960425	650.938965817452	Hippocampus abundant transcript 1 protein	Glycerol-3-phosphate transporter
gene:Smp_077670	0	1	0.379112295692429	0.378222373979323	104.940301164633	277.473058605017	tRNA (guanine(10)-N2)-methyltransferase homolog	TRNA (guanine N2-)-methyltransferase TRM14
gene:Smp_077720	0	1	5.27673585922845	5.27927299803706	3539.29131051326	670.404527119405	annexin B2	Annexin A8
gene:Smp_077850	0	1	10.9188494345945	11.0175438156815	440.371303870902	39.9609146828259	Actin	Actin-related protein 4
gene:Smp_077860	0	1	42.4826653189131	47.514552235707	155.779304260024	3.26877033308016	Actin-1	Actin-related protein 8
gene:Smp_077890	0	1	0.0077698525150878	0.00775857587163208	271.50248047216	34995.1340785543	CUB and sushi domain-containing protein 1	Thioredoxin
gene:Smp_077980	0	1	13.6819240382084	13.7427382763803	1139.789256294	82.9282931822968	Neuroendocrine convertase 2	Furin
gene:Smp_078090	0	1	0.371474829439722	0.371287931323147	496.586665604544	1337.48746143064	SAP domain-containing ribonucleoprotein	THO1 protein
gene:Smp_078200	0	1	0.0807193565676975	0.0762602291525169	6.24275707391677	81.9823719532961	Carbamoyl-phosphate synthase large chain	Cytochrome C-553
gene:Smp_078230	0	1	17.3574794560816	17.6033852501489	465.703719563237	26.4459181626328	cGMP-dependent protein kinase 1	CGMP-dependent protein kinase, putative
gene:Smp_078320	0	1	0.231272446279702	0.231203753544699	1029.02876854383	4450.77746675662	Eukaryotic translation initiation factor 3 subunit F	COP9 signalosome complex subunit 6
gene:Smp_078400	0	1	0.296011990044921	0.295775444211956	350.086115962486	1183.64511002869	N-acetylgalactosamine kinase	N-acetylgalactosamine kinase
gene:Smp_078520	0	1	0.450211774597413	0.450020416592067	514.218607036526	1142.66839430641	MKI67 FHA domain-interacting nucleolar phosphoprotein	Eukaryotic translation initiation factor 3 subuni
gene:Smp_078570	1.59257363889775e-05	0.999984074263611	0.347730850103403	0.347375959306882	253.915945010593	730.973069517102	Gastrula zinc finger protein XlCGF57.1 (Fragment)	AART
gene:Smp_078640	0	1	0.347860240288381	0.347604552372433	352.597177232351	1014.38171272578	U6 snRNA-associated Sm-like protein LSm3	Probable U6 snRNA-associated SM-like protein LSM3
gene:Smp_078690	0	1	11.2606366097807	11.2671150753391	7097.23993242356	629.898355862774	calponin	Calponin-2
gene:Smp_078720	0	1	0.0360893979091813	0.0355901912599757	27.3214035385838	767.937644308401	Bone marrow proteoglycan	MBP, eosinophil granule major basic protein 1
gene:Smp_078780	0	1	2.27292535958048	2.27348542725558	2055.07515725656	903.925927021683	Dihydropyrimidinase-related protein 3	Dihydropyrimidinase-related protein 3
gene:Smp_078800	0	1	0.437878543140369	0.437791838189983	1128.82156923372	2578.45645542957	DnaJ homolog subfamily B member 9	DNAJ, HSP40
gene:Smp_078910	0.000393369010324385	0.999606630989676	0.311368910442728	0.299533282874417	6.92131503183159	23.1303834836532	Protein FAM78A	Conserved hypothetical protein
gene:Smp_079050	0	1	0.253409261913833	0.253053078643849	210.947962999433	833.64104321192	DNA primase large subunit	DNA primase large subunit
gene:Smp_079220	0	1	0.452322858060537	0.452295503501521	3601.56434849545	7962.86895991285	ADP,ATP carrier protein	ADP, ATP carrier protein 2
gene:Smp_079230	0	1	0.359983762536183	0.359929703243062	1694.7707982778	4708.63389075806	immunophilin FK506 binding protein FKBP12, putative	FK506-binding protein 1A
gene:Smp_079240	0	1	0.428942356796723	0.428713636121639	425.703123598231	992.991126461588	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	Deoxyuridine 5'-triphosphate nucleotidohydrolase
gene:Smp_079270	0	1	2.17319417448012	2.17390887820088	1419.24491750158	652.848512945652	Muscle LIM protein 1	QCRP2 (LIM1)
gene:Smp_079310	0	1	0.291225333111364	0.291194175881823	2634.54490545131	9047.40620423244	Transmembrane emp24 domain-containing protein 10	Regulatory peptide
gene:Smp_079380	0	1	5.87413193167966	5.89836335446177	471.86297441655	79.9906622277018	serine palmitoyltransferase 2	SPT, serine palmitoyltransferase
gene:Smp_079640	0	1	15.2395373852236	16.7265547167713	63.6932459552047	3.79850970411326	Monocarboxylate transporter 9	Glycerol-3-phosphate transporter
gene:Smp_079800	3.67317176674931e-09	0.999999996326828	0.331642996440837	0.33136378751695	315.461020607076	952.028311038857	TBC1 domain family member 14	TBC1 domain family member 14
gene:Smp_079810	0	1	0.335516126359733	0.335198450411653	278.844289716787	831.898051407544	Probable peptide chain release factor C12orf65 homolog, mitochondrial	Probable peptide chain release factor C12ORF65 HO mitochondrial
gene:Smp_079840	0	1	2.37051868186006	2.37160492272283	1190.07062145982	501.793909267271	Uroporphyrinogen-III synthase	Uroporphyrinogen-III synthase
gene:Smp_079910	0	1	0.402068832415892	0.401577117415135	194.204615375753	483.619686436991	Transcription initiation factor IIE subunit beta	General transcription factor TFIIE-beta
gene:Smp_080110	0	1	0.39156358217893	0.39138103418442	518.805721449929	1325.59261263315	Coiled-coil domain-containing protein 12	Probable aspartate aminotransferase 2
gene:Smp_080150	0	1	0.287358443173983	0.286935533485286	192.291671748395	670.181207804021	Peptidyl-prolyl cis-trans isomerase-like 3	Peptidyl-prolyl CIS-trans isomerase-like 3
gene:Smp_080210	0	1	4.24167503971267	4.24688193858655	1051.5540700004	247.598500826463	Clavesin-2	Alpha-TTP, protein (alpha-tocopherol transfer protein)
gene:Smp_080320	0	1	15.150805045353	15.4915762137978	255.842184304555	16.5055682529371	Dynein assembly factor with WDR repeat domains 1	Platelet-activating factor acetylhydrolase IB alpha subunit
gene:Smp_080370	0	1	0.334074259569161	0.333997721798157	1155.7528036541	3460.38127881404	Transcription elongation factor SPT5	Transcription factor ATF-4
gene:Smp_080530	0	1	0.429424324356538	0.429177603774778	394.738183437498	919.76815236755	Replication protein A 32 kDa subunit	Replication protein A 32 kDa subunit
gene:Smp_080550	0	1	0.426762133790763	0.426405669762593	272.710225744449	639.569267077499	Developmentally-regulated GTP-binding protein 2	Ribosome-interacting GTPase 1
gene:Smp_080700	0	1	2.49467664381404	2.49527159835317	2493.18648560837	999.158382012534	JNK-interacting protein	C-JUN-amino-terminal kinase-interacting protein 4
gene:Smp_080730	0	1	0.301620388495848	0.301443218802715	472.578179108474	1567.74190029326	Cyclin-dependent kinase 1	Kinase, CMGC CDK
gene:Smp_080840	0	1	0.202478625841145	0.202090453385063	165.124809868299	817.123155486821	Box C/D snoRNA protein 1	Zinc finger HIT domain-containing protein 3
gene:Smp_080870	0	1	4.05554193036137	4.06279992060443	680.246217317034	167.425323080303	Netrin receptor DCC	Interleukin-6 receptor subunit beta
gene:Smp_081200	0	1	6.5970928904808	6.6386509990508	355.590035718277	53.5551046830329	Coiled-coil domain-containing protein 42 homolog	RNA polymerase II mediator complex protein MED7
gene:Smp_081250	0	1	7.85489939410175	8.06001635295937	107.119889276961	13.2815225708725	Potassium voltage-gated channel subfamily A member 2	Paddle chimera voltage gated potassium channel KV
gene:Smp_081420	0	1	0.185814651124434	0.183716035247748	28.3373594098	154.289864851604	Biotin--protein ligase	Aspartyl dipeptidase
gene:Smp_081430	0	1	14.7252619527606	14.7499655666756	3259.30528888099	220.961043908382	Retinol dehydrogenase 14	Mypaa.01249.C
gene:Smp_081790	0	1	0.394090616713844	0.393863375731671	417.668226374846	1060.45475024223	Nucleoside diphosphate kinase 6	Nucleoside diphosphate kinase
