	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_129950.1	0	1	2.00415970244509	2.00472134812777	2055.48511979016	1025.31709681064	RNA-binding protein 12	U4/U6 snRNA-associated-splicing factor PRP24
transcript:Smp_129960.1	1.72393538999671e-07	0.999999827606461	0.100608474382302	0.100213093139401	130.721205761777	1304.52218902168	Nestin	RPS24, 30S ribosomal protein S24E
transcript:Smp_130070.1	3.85735067220949e-08	0.999999961426493	3.80895795821693	3.82297582264817	439.316100764951	114.907310792886	Nephrin	Vascular endothelial growth factor receptor 2
transcript:Smp_130070.4	5.16578173392901e-06	0.999994834218266	0.0159743711944927	0.0003724883391378	0.00347299502332468	36.1602464418367	Nephrin	DOWN syndrome cell adhesion molecule (dscam) ISOF 1.30.30, N-terminal eight IG domains...
transcript:Smp_130070.5	0	1	4.84456987705772	4.88524084553011	264.822509062286	54.2007374920117	Nephrin	Vascular endothelial growth factor receptor 2
transcript:Smp_130110.3	0	1	0.00171078444884795	2.93694934202919e-05	0	340.47935938033	Ceramide kinase	SK 1, SPK 1, sphingosine kinase 1
transcript:Smp_130280.3	0.000858613615965398	0.999141386384035	6.85816744869758	7.01711386450429	148.307240518297	21.1265018983877	Sushi, nidogen and EGF-like domain-containing protein 1	Neurexin-1-alpha
transcript:Smp_130460.3	1.42495811349397e-05	0.999985750418865	5.96514951993506	6.6237829355757	28.6262887770858	4.31325289877526	Conserved oligomeric Golgi complex subunit 3	NCOA-2, 14-MER fragment of nuclear receptor coactivator 2
transcript:Smp_130470.1	9.09095021484063e-12	0.999999999990909	2.15656852949072	2.15739837534296	1724.34373232661	799.264604094616	Chromodomain-helicase-DNA-binding protein 9	Chromo domain-containing protein 1
transcript:Smp_130470.2	0	1	0.00654857151403911	0.000112959086677095	0	88.5176279595463	Chromodomain-helicase-DNA-binding protein 6	Chromo domain-containing protein 1
transcript:Smp_130520.3	2.67563748934663e-14	0.999999999999973	2.08549206673413	2.08917287649687	353.319363650479	169.114043120329	Prominin-1	Regulating synaptic membrane exocytosis protein 2
transcript:Smp_130540.2	0	1	0.00178817805340553	3.07004693262976e-05	0	325.717919456728	Alanine aminotransferase 2	Alanine aminotransferase 2
transcript:Smp_130580.1	2.14814166678012e-05	0.999978518583332	2.15270142636052	2.15359992335408	1584.47196460414	735.726451056527	Disabled homolog 2	Disabled homolog 2
transcript:Smp_130600.1	3.10908336019766e-05	0.999968909166398	0.399280107807429	0.398899199232289	360.765052803066	904.416615790164	ariadne ubiquitin conjugating enzyme	E3 ubiquitin-protein ligase ARIH1
transcript:Smp_130600.3	4.61292015918602e-07	0.999999538707984	4.84934532687565	4.92271261570536	148.109063140067	30.0789112778002	E3 ubiquitin-protein ligase ARIH1	E3 ubiquitin-protein ligase ARIH1
transcript:Smp_130790.1	0	1	3.76606340078701	3.79603484889244	200.902364577149	52.9169020372056	HBS1-like protein	EF-1-alpha, elongation factor 1-alpha, EF-TU, TUF-1
transcript:Smp_130890.1	0	1	2.12149253797146	2.12438775582588	471.912843981218	222.135341728235	Transient receptor potential cation channel subfamily M member 1	Transient receptor potential cation channel subfa member 1
transcript:Smp_130910.1	0.0299372227866529	0.970062777213347	2.45050585776551	2.49035278244664	51.9785401311953	20.8659740779053	Clc-like protein 5	Claudin-15
transcript:Smp_131250.2	5.30296584422274e-10	0.999999999469703	3.25677679433002	3.27225491663366	273.604767386208	83.6065807240013	Protein NDRG1	Epoxide hydrolase EPHB
transcript:Smp_131360.1	0	1	0.00883145289422935	0.000152682276657696	0	65.4854865679621	ATP-dependent RNA helicase DDX24	PRE-mRNA-processing ATP-dependent RNA helicase PR
transcript:Smp_131380.2	0.00207277033685704	0.997927229663143	0.401364142027824	0.398152968791153	42.5568017637482	106.90067278234	Ufm1-specific protease 2	LUNG surfactant protein B
transcript:Smp_131390.2	0.0102610558501157	0.989738944149884	3.15497850619051	3.16641350362559	342.203053264869	108.065920240054	PH-interacting protein	Eukaryotic translation initiation factor 3 subuni
transcript:Smp_131580.1	3.09041204848981e-08	0.99999996909588	2.67416798559485	2.67499102478617	3120.48087536414	1166.53255900301	Lysosomal alpha-mannosidase	Alpha-mannosidase 2
transcript:Smp_131630.1	4.75651474873828e-08	0.999999952434853	0.335570485928678	0.333322826433244	56.497425733487	169.517620829785	ankyrin repeat-containing protein kinase, putative	Protein (RNAse L)
transcript:Smp_131870.3	0	1	43.6945013069809	50.6841149301539	177.536744641483	3.49300572252577	Syntaxin-binding protein 1	S-SEC1
transcript:Smp_131890.1	9.99200722162641e-16	0.999999999999999	2.35711098008736	2.35749625930905	4762.24733605104	2020.03873485856	Sodium- and chloride-dependent glycine transporter 2	Transporter
transcript:Smp_132000.1	0.014775768056027	0.985224231943973	3.7073081549903	3.73274684185143	227.810924330997	61.0230499182737	Zinc finger SWIM domain-containing protein 8	UBC2, ubiquitin-conjugating enzyme RAD6
transcript:Smp_132240.2	0.0003006899222181	0.999699310077782	2.69200863408073	2.69652642404629	579.15630802132	214.772359578086	Rhotekin	Cathelicidin
transcript:Smp_132250.1	0.0280545825969639	0.971945417403036	0.498225063651119	0.493491265206981	29.9885831208848	60.7784784106618	Hypothetical protein	Autoinducer-2 production protein LUXS
transcript:Smp_132620.2	0.0170152633111328	0.982984736688867	8.19691765533195	9.27423196223513	35.5207300583992	3.82112372033405	Mitofusin-2	Bacterial dynamin-like protein
transcript:Smp_132620.3	0.000365991301333968	0.999634008698666	0.0215855291787452	0.0179245450656565	2.73723136227405	153.256448448823	Mitofusin-2	Mitofusin 1
transcript:Smp_132660.1	0.00923749695727183	0.990762503042728	0.349403319504806	0.334338975264136	8.27076937797335	24.7575861644049	Putative protein tag-52	FERM, rhogef and pleckstrin domain-containing Pro
transcript:Smp_132670.1	1.87676297835893e-08	0.99999998123237	0.255953174050434	0.255950807839392	46155.692679358	180330.355311136	myosin regulatory light chain 2 smooth muscle	RLC, myosin regulatory light chain
transcript:Smp_132700.1	1.94673166475923e-11	0.999999999980533	4.63912725332867	4.66821629671468	334.909816131087	71.7347082233082	Nephrin	Vascular endothelial growth factor receptor 2
transcript:Smp_132900.1	0	1	2.09935686800711	2.10091760123539	848.664410920301	403.944162895899	Hypothetical protein	Gelsolin, protein cordon-BLeu, thymosin beta-4
transcript:Smp_133050.3	7.1921302247091e-10	0.999999999280787	4.05974060546034	4.12073683907787	118.533717354767	28.7576020052023	Double zinc ribbon and ankyrin repeat-containing protein 1	Nuclear pore complex protein NUP153
transcript:Smp_133450.2	3.52966544880928e-11	0.999999999964703	3.91772106041493	4.01115198022074	71.8263626207549	17.8991600056504	Dual specificity protein phosphatase 15	Dual specificity phosphatase 22
transcript:Smp_133700.3	6.7168492989822e-14	0.999999999999933	3.38398277793542	3.38783904365775	1201.09507303935	354.524279096847	UDP-glucose:glycoprotein glucosyltransferase 1	Glycosyl transferase family 8
transcript:Smp_133800.2	1.87257798056617e-06	0.999998127422019	4.7004489590847	4.9968417854593	35.7670394269314	7.14993040464915	Hypothetical protein	Lysosomal alpha-mannosidase
transcript:Smp_133800.3	4.43613467647763e-05	0.999955638653235	0.14546046915833	0.115444587113588	1.87484956421215	16.3168769141823	Putative uncharacterized protein C8orf89	UPF0291 protein YNZC
transcript:Smp_133900.1	0.0254290460507869	0.974570953949213	2.67320462418391	2.69894047765771	100.619625966402	37.2748630043646	Myoglobin	Indoleamine 2,3-dioxygenase
transcript:Smp_134140.3	0.0423789649979283	0.957621035002072	3.19397747262626	3.53157032719799	13.1522109856571	3.71701369820949	cAMP-specific 3',5'-cyclic phosphodiesterase, isoform F	DPDE3, PDE43, CAMP-specific 3',5'-cyclic phosphodiesterase 4D
transcript:Smp_134140.4	6.07676395092405e-07	0.999999392323605	0.0459115574125831	0.0455085502782526	61.7761269270625	1357.67172242983	cAMP-specific 3',5'-cyclic phosphodiesterase 4D	DPDE3, PDE43, CAMP-specific 3',5'-cyclic phosphodiesterase 4D
transcript:Smp_134160.2	1.16788005821711e-06	0.999998832119942	3.93213162525567	4.01654654382547	79.9990531812949	19.9098620776076	Prestin	Uracil permease
transcript:Smp_134250.2	0.0117700906470714	0.988229909352929	0.0936474945784756	0.0912189275159372	19.5133379334147	214.017268956914	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 4	NST1, heparan sulfate N-deacetylase/N-sulfotransferase
transcript:Smp_134370.2	2.35404573099007e-05	0.99997645954269	2.36062168297196	2.36923527787571	214.616432090007	90.5789060889068	RNA 3'-terminal phosphate cyclase	RNA 3'-terminal phosphate cyclase
transcript:Smp_134410.1	3.16181525406023e-11	0.999999999968382	2.74457927208244	2.7461906023236	1705.12550551174	620.899380459242	Monocarboxylate transporter 12	Glycerol-3-phosphate transporter
transcript:Smp_134410.2	6.39953519687708e-06	0.999993600464803	0.0719786836037013	0.071667334003285	122.494758716333	1709.34280933873	Monocarboxylate transporter 9	Glycerol-3-phosphate transporter
transcript:Smp_134510.1	7.46535325928388e-05	0.999925346467407	0.49618505531707	0.496074552410686	1297.06881202884	2614.67524383212	ATPase inhibitor mai-2, mitochondrial	ATPase inhibitor
transcript:Smp_134530.1	0	1	3.4030193768927	3.41216515972477	514.138417057634	150.670987874311	Solute carrier organic anion transporter family member 5A1	Nitrate transporter 1.1
transcript:Smp_134540.1	7.10943637849404e-06	0.999992890563622	2.75164446961869	2.77505677877051	119.058163801835	42.8965685115778	Hypothetical protein	Lipovitellin (LV-2)
transcript:Smp_134550.1	1.8086310227261e-11	0.999999999981914	0.282905345704007	0.282848187741983	2035.04064041336	7194.84126158828	Hemopexin	Terminase DNA packaging enzyme small subunit
transcript:Smp_134670.1	0.000118368521259793	0.99988163147874	2.41124116221748	2.41320339917844	995.316993765126	412.440518718803	Ral GTPase-activating protein subunit beta	RAP1GAP, GTPase-activating protein 1
transcript:Smp_134870.1	2.91149032363158e-05	0.999970885096764	2.31640148984624	2.31733954948289	1864.95059655623	804.775210252157	Early growth response protein 1	QGSR zinc finger peptide
transcript:Smp_134960.1	7.49505087993541e-08	0.999999925049491	0.493382997715019	0.492628412060174	189.666157399044	385.018863044699	Neuropeptide CCHamide-1 receptor	P2Y purinoceptor 12, soluble cytochrome B562
transcript:Smp_134980.1	0.00210300051600598	0.997896999483994	3.31692007479407	3.36384751978405	95.2350722128046	28.304325085377	Oxalate:formate antiporter	Phosphate transporter
transcript:Smp_135100.1	0.00370585432549098	0.996294145674509	3.09716631396803	3.30060604941849	19.5024971612336	5.90179221908999	Hypothetical protein	UDP-glucuronate decarboxylase 1
transcript:Smp_135170.2	3.76096337073584e-07	0.999999623903663	5.34308376871499	6.05149613635164	21.2663390584467	3.50588079692205	Cilia- and flagella-associated protein 206	LINE-1 type transposase domain-containing protein
transcript:Smp_135210.1	2.22287425910572e-07	0.999999777712574	2.21483823043972	2.21576921571462	1658.13396158342	748.327845757387	Multiple epidermal growth factor-like domains protein 6	Laminin subunit beta-1
transcript:Smp_135380.1	5.91799340643462e-08	0.999999940820066	2.55632898664651	2.56356134352983	316.354207482984	123.398089407127	Protein hunchback (Fragment)	AART
transcript:Smp_135390.1	9.71027024787574e-07	0.999999028972975	0.301187001900715	0.29642677271802	24.945863899156	84.1789673808094	Two-component response regulator-like APRR3	DNA replication complex GINS protein PSF2
transcript:Smp_135460.1	3.47842055159475e-09	0.999999996521579	10.0576102152829	11.5096832763442	41.1628189532561	3.56723301021484	Hypothetical protein	Structural polyprotein VP2
transcript:Smp_135500.2	0.0181157944123161	0.981884205587684	0.146032970011316	0.123375394369294	2.65672535331535	21.6047260719845	cGMP-dependent 3',5'-cyclic phosphodiesterase	CGMP-dependent 3',5'-cyclic phosphodiesterase
transcript:Smp_135510.1	1.16919640635871e-09	0.999999998830804	3.28710145067937	3.30903560366814	197.863698731896	59.7879962840376	N-acetylated-alpha-linked acidic dipeptidase 2	Glutamate carboxypeptidase III
transcript:Smp_135820.1	0.000639056881177935	0.999360943118822	0.474865539442924	0.472822193312428	69.6764759830366	147.374105417805	V-set and immunoglobulin domain-containing protein 1	KIN of IRRE-like protein 1
transcript:Smp_136040.2	2.53777899279495e-05	0.999974622210072	7.38363116646984	7.60064234138811	128.210674050541	16.8597155176393	Dual specificity protein phosphatase 16	Dual specificity protein phosphatase 8
transcript:Smp_136050.1	0	1	0.476392020885054	0.475732719119602	216.664154100383	455.443546481653	Malignant fibrous histiocytoma-amplified sequence 1	Platelet glycoprotein IB alpha chain precursor
transcript:Smp_136110.1	2.27000670207644e-05	0.999977299932979	0.222121586281345	0.215212949266079	13.8866402438645	64.5615803405644	Protein phosphatase 1 regulatory subunit 37 homolog	Nacht, LRR and PYD domains-containing protein 1
transcript:Smp_136280.1	0	1	163.723842555556	9495.69229436084	94.9469229436083	0	Regulator of telomere elongation helicase 1	XPD helicase, ATP-dependent DNA helicase TA0057
transcript:Smp_136280.3	0.00458161279309877	0.995418387206901	0.288161708096748	0.285038713845436	37.2494193021531	130.707048219482	Regulator of telomere elongation helicase 1	XPD helicase, ATP-dependent DNA helicase TA0057
transcript:Smp_136310.3	1.10800257857591e-13	0.999999999999889	4.34532044345402	4.52934485348425	47.2093222598906	10.4151991816359	Solute carrier family 10 member 6	Transporter, sodium/bIle acid symporter family
transcript:Smp_136460.1	0	1	6.7337214860828	6.80069777538882	333.870501160212	49.0850358606581	Hypothetical protein	MREC protein
transcript:Smp_136490.2	0.0155556367805669	0.984444363219433	3.5583589518527	3.67709753835625	45.4256582777966	12.346391910699	Target of rapamycin complex 2 subunit MAPKAP1	Nucleophosmin
transcript:Smp_136540.2	0.000364199321539305	0.999635800678461	4.7133156322471	4.73683212447521	428.932805709734	90.5447831204289	DnaJ homolog subfamily B member 2	DNAJ homolog subfamily B member 8
transcript:Smp_136580.1	0	1	0.449909684666401	0.449686092837016	634.457816260534	1410.90269302493	Exocyst complex component 7	Exocytosis protein
transcript:Smp_136580.4	0.0091182048455124	0.990881795154488	2.68886236901966	2.69138393871935	1033.75305924717	384.090924574539	Exocyst complex component 7	Exocytosis protein
transcript:Smp_136700.1	0	1	0.46564248971267	0.465328151887926	453.635568468205	974.883882151076	Hypothetical protein	Flavodoxin, WRBA-like protein
transcript:Smp_136920.1	1.07693779071161e-05	0.999989230622093	0.44210557110301	0.44104590478836	133.154591259738	301.919095846925	Polypeptide N-acetylgalactosaminyltransferase 2	Polypeptide N-acetylgalactosaminyltransferase 1
transcript:Smp_136930.1	0	1	0.391018946540117	0.390919146001486	1367.970504186	3499.38499811758	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_137080.3	0.0200509770621927	0.979949022937807	44.7152701257019	2551.7204837957	25.507204837957	0	Multidrug resistance protein 1A	Multidrug resistance protein PGP-1
transcript:Smp_137110.1	0.00571172403550901	0.994288275964491	0.3013654510511	0.298818259358744	46.99213996515	157.283399894689	Atherin	Zinc finger protein DPF3
transcript:Smp_137120.1	0	1	4.24751044340543	4.2740935328672	299.43095294943	70.0495227144118	Atherin	Heterochromatin protein 1-binding protein 3
transcript:Smp_137180.1	5.60085311462899e-12	0.999999999994399	3.60547701177439	3.65301210851166	114.817536132336	31.4236587784046	Hypothetical protein	GTPase IMAP family member 4
transcript:Smp_137310.1	0.0147172443566986	0.985282755643301	0.48323238483373	0.475485982175307	18.1809345110766	38.2475621427465	Alpha-2B adrenergic receptor (Fragment)	Muscarinic acetylcholine receptor M2
transcript:Smp_137410.2	6.64446025977483e-08	0.999999933555397	3.06476770856776	3.10909242257885	83.0479026980989	26.7045171030992	Calpain-9	Calpain-2 catalytic subunit
transcript:Smp_137410.3	4.40191638695353e-09	0.999999995598084	5.96923748057602	6.17880211417932	84.0129871090095	13.5885884571689	Calpain-9	Calpain 9
transcript:Smp_137610.1	5.05651076565528e-12	0.999999999994943	2.34229656537853	2.34424726466286	925.079268676527	394.611029368918	Focal adhesion kinase 1	Focal adhesion kinase 1
transcript:Smp_137610.2	0	1	0.00283690522268714	4.87559644342357e-05	0	205.093111302176	Focal adhesion kinase 1	Focal adhesion kinase 1
