	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_120360.1	0	1	3.29112603821326	3.29515271234563	986.792221408974	299.460861460174	Superkiller viralicidic activity 2-like 2	ATP-dependent RNA helicase DOB1
transcript:Smp_120360.2	0	1	0.0895096840882052	0.0883931690813437	37.9286214716981	429.193091890338	Superkiller viralicidic activity 2-like 2	ATP-dependent RNA helicase DOB1
transcript:Smp_120380.2	0.00678158166449794	0.993218418335502	0.457490045633893	0.456054344171112	90.6910346288837	198.872075761683	Protein tilB homolog	U2A', U2A'
transcript:Smp_120920.1	0	1	14.0278015773568	14.7678456852131	136.820448787738	9.25543056478069	TBCC domain-containing protein 1	Protein XRP2
transcript:Smp_121160.1	4.71255198086773e-07	0.999999528744802	0.464855275511873	0.462871340670443	65.7037439602262	141.959783363653	Mitochondrial dicarboxylate carrier	Mitochondrial uncoupling protein 2
transcript:Smp_121190.3	4.53125513766306e-06	0.999995468744862	0.0299289445390798	0.0283516818142374	9.16762711712965	323.696620907438	Potassium voltage-gated channel protein Shab	Paddle chimera voltage gated potassium channel KV
transcript:Smp_121190.4	0.00100750771818414	0.998992492281816	0.49047709032931	0.486036217431738	29.3405389586204	60.3775553013549	Potassium voltage-gated channel protein Shab	Potassium voltage-gated channel subfamily D membe
transcript:Smp_121390.1	0	1	0.400924505632453	0.400596959519112	385.618238613385	962.62396276473	Genome polyprotein	GLP-2, glucagon-like peptide 2
transcript:Smp_121600.2	0.000892228569743803	0.999107771430256	3.68347008236063	3.79293585715761	48.9279729335102	12.8923992960914	Lysophospholipase nte1	EETI-II, trypsin inhibitor II
transcript:Smp_121930.2	0.000827286237850666	0.999172713762149	2.33735004971093	2.34955651519277	135.475601043065	57.6543294881329	Melatonin receptor type 1B	Uncharacterized protein YETJ
transcript:Smp_121950.1	4.33476050720749e-07	0.999999566523949	2.62263649933215	2.62317079875147	4192.89655148217	1598.40156873119	Hypothetical protein	Thioredoxin-interacting protein
transcript:Smp_121950.3	1.28208554883713e-12	0.999999999998718	0.202305796864643	0.202176999622403	659.032913704735	3259.72238763855	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	Thioredoxin-interacting protein
transcript:Smp_122170.1	4.34097202628436e-13	0.999999999999566	0.0846099484936141	0.0819936069522482	15.0888481953491	184.136651874243	Netrin receptor UNC5B-b	F-spondin
transcript:Smp_122370.1	1.11022302462516e-16	1	2.39090979216595	2.39301770828563	831.071524302164	347.284347812226	Tyrosine-protein kinase BAZ1B	Transcription intermediary factor 1-alpha
transcript:Smp_122500.1	0	1	0.297748014873248	0.296345491466524	78.0868033265808	263.522955875602	NADH-ubiquinone oxidoreductase chain 5	Putative lipoprotein
transcript:Smp_122680.2	0	1	0.0052086450444	9.76167197171879e-05	0	102.431467291379	Rho GTPase-activating protein 26	Rhogap protein
transcript:Smp_122810.1	2.59237076249974e-11	0.999999999974076	2.72858280749336	2.74422848049778	159.566260224886	58.1397719154712	Mechanosensory protein 2	PH stomatin
transcript:Smp_122820.1	0	1	0.134104456133626	0.132252675524676	32.5386151264593	246.099313080673	Protein FAM166B	Males-absent on the first protein
transcript:Smp_122900.2	0.000627068422894617	0.999372931577105	31.3780994837695	41.1318846851291	67.4145564190146	1.62922847044719	Arrestin red cell isoform 1	S-arrestin
transcript:Smp_122960.2	0.000988416134315884	0.999011583865684	0.366932974322228	0.357353464692004	12.4195809636184	34.7723155270964	Ubiquitin carboxyl-terminal hydrolase 30	Ubiquitin carboxyl-terminal hydrolase 14
transcript:Smp_122960.3	2.37805417243608e-05	0.999976219458276	10.8747288957826	14.6869038281729	20.0132553884585	1.353340811836	Ubiquitin carboxyl-terminal hydrolase 30	Ubiquitin carboxyl-terminal hydrolase 6
transcript:Smp_123000.1	0	1	2.21221034884339	2.21281392934484	2339.04136029376	1057.03837143098	Ski oncogene	SKI oncogene, SKI, C-SKI
transcript:Smp_123010.1	0	1	0.0123659635449453	0.000233401897603011	0	42.8345531193102	High affinity cationic amino acid transporter 1	Uncharacterized protein MJ0609
transcript:Smp_123010.2	7.63184320740073e-07	0.999999236815679	3.19426309272939	3.23943813154488	82.8055574651898	25.5547905909212	High affinity cationic amino acid transporter 1	Uncharacterized protein MJ0609
transcript:Smp_123010.3	0	1	4.10384739675049	4.10916061816423	1263.40968495686	307.454176350763	High affinity cationic amino acid transporter 1	Uncharacterized protein MJ0609
transcript:Smp_123010.4	4.18554080283684e-14	0.999999999999958	15.3829034646773	18.8448628220276	41.1968727547516	2.17663691765298	High affinity cationic amino acid transporter 1	Uncharacterized protein MJ0609
transcript:Smp_123060.2	0	1	3.13916387825859	3.14400604992179	731.02694091904	232.507663551324	Protein transport protein Sec16A	Protein transport protein SEC16
transcript:Smp_123100.1	0.0316280958281319	0.968371904171868	0.445671107838246	0.430009566178075	8.00056590471865	18.6188086005076	MEG-32.1 protein	HCF N-terminal chain 1
transcript:Smp_123220.1	3.59110570846699e-06	0.999996408894292	0.411979842007331	0.405759439424403	20.1780526601584	49.7437474144694	Oxygen-regulated protein 1	Cell division control protein 4
transcript:Smp_123470.1	0.000512118943704287	0.999487881056296	0.133550307503173	0.12127176084027	4.49410126371716	37.130561269244	Leucine-rich repeat-containing protein 74B	RAN GTPase-activating protein 1
transcript:Smp_123540.1	0.000161704900030424	0.99983829509997	0.416058347007447	0.415329753999062	175.188174221775	421.819094917602	venom allergen-like (VAL) 12 protein	Venom allergen-like (Val) 4 protein
transcript:Smp_123710.1	0	1	3.58698224234085	3.6058854348379	259.720104755017	72.0194944053576	acetyl-CoA carboxylase	Acetyl-COA carboxylase
transcript:Smp_123720.3	8.09352584951739e-14	0.999999999999919	0.141043153631892	0.132201124283485	6.74937619225952	51.1194909850017	Sodium-coupled monocarboxylate transporter 2	Sodium/glucose cotransporter
transcript:Smp_123810.1	0.000144461259155459	0.999855538740845	0.3593695059283	0.356202376719381	37.9119546261468	106.451823684074	Interferon regulatory factor 2-binding protein 2-B	Protein C14ORF4, MY039 protein
transcript:Smp_123920.1	0.0317640832386606	0.968235916761339	9.59751514832848	19.4244894465314	8.93447424281707	0.450474097269737	Pre-mRNA-processing ATP-dependent RNA helicase PRP5	RGS3, RGP3, regulator of G-protein signaling 3
transcript:Smp_124050.2	0	1	0.11313014580932	0.112550281745043	90.5908682989812	804.971266099511	venom allergen-like (VAL) 6 protein	Golgi-associated plant pathogenesis-related prote
transcript:Smp_124100.2	0	1	2.09237024987422	2.09754399850187	233.082175215641	111.116238773595	CLK4-associating serine/arginine rich protein	Capsid assembly protein VP3
transcript:Smp_124210.3	0.0312784307438649	0.968721569256135	11.6646741825644	42.9152072865412	7.69820846857929	0.169614848813667	Ephrin type-A receptor 4-A	Ephrin receptor
transcript:Smp_124240.1	0.0228364377578207	0.977163562242179	0.0930678462877647	0.0928514110954841	204.769984094033	2205.44904125729	Sodium/potassium-transporting ATPase subunit beta-2	Na+,K+-ATPase beta subunit
transcript:Smp_124350.2	0.000133278033291551	0.999866721966708	0.484941763299679	0.482462404477101	52.7412196293403	109.327471976729	WD repeat-containing protein 35	Coatomer beta'-subunit
transcript:Smp_124380.1	7.32091148814007e-08	0.999999926790885	0.1138653636796	0.100962335938688	3.63938385993029	36.1359927209538	Leucine-rich repeat-containing protein 63	Variable lymphocyte receptor B
transcript:Smp_124450.1	0	1	2.14930062303727	2.15007344954468	1682.88493912061	782.705092583002	Bone morphogenetic protein receptor type-1A	Activin receptor type-1
transcript:Smp_124590.1	4.03750370914224e-08	0.999999959624963	0.339290600630386	0.336374137575875	40.0977850668394	119.225638494331	Leucine-rich repeat-containing protein 9	TLR4, TOLL-like receptor 4
transcript:Smp_124600.1	0.0429556452649149	0.957044354735085	3.53121278777295	3.53655239189157	882.362101791962	249.490644699912	Transcription factor kayak	Protein (GCN4)
transcript:Smp_124760.1	0	1	7.07499206584627	7.11198894435221	614.63418915985	86.4136705047121	Enolase	Plectin
transcript:Smp_124760.2	0	1	3.9568731609944	3.97754967768063	299.370153812391	75.2574832679811	Enolase	Plectin
transcript:Smp_124770.1	3.75810493835615e-13	0.999999999999624	0.0169349729385587	0.000321097285286395	0	31.133209420412	Cilia- and flagella-associated protein 157	HBS1P, elongation factor 1 alpha-like protein
transcript:Smp_124770.2	0.00246876911746818	0.997531230882532	0.486742050302327	0.484731007657763	65.1029365683083	134.317978898928	Cilia- and flagella-associated protein 157	HBS1P, elongation factor 1 alpha-like protein
transcript:Smp_125020.1	2.50757844044713e-07	0.999999749242156	0.451012103116922	0.450314265833441	186.446008212039	414.047520178595	Dynein light chain 2, cytoplasmic	Dynein light chain motor protein
transcript:Smp_125050.1	0	1	2.13329976727399	2.13497188827198	761.580179858743	356.711408859002	PC4 and SFRS1-interacting protein	Hepatoma-derived growth factor-related protein 2
transcript:Smp_125160.1	0	1	2.41863321617474	2.4196948916163	1701.72149261535	703.273500127007	Hypothetical protein	Smoothened
transcript:Smp_125200.1	4.91717777606482e-12	0.999999999995083	0.0152911111493722	0.000289453834162401	0	34.537823589683	Aquaporin-9	Glycerol uptake facilitator protein
transcript:Smp_125340.1	0	1	16.5056896396441	16.7892489123515	483.194062216687	28.770564558859	Hepatoma-derived growth factor-related protein 3	Hepatoma-derived growth factor
transcript:Smp_125510.1	0.0100839291645453	0.989916070835455	2.94304130890976	2.94716672207527	730.576030604589	247.884367540273	Cadherin EGF LAG seven-pass G-type receptor 3	EP-cadherin, C-cadherin
transcript:Smp_125520.1	3.26617461334777e-05	0.999967338253867	0.251409075752906	0.242682564561069	10.947073095676	45.1398158324381	Protein arginine methyltransferase NDUFAF7, mitochondrial	Uncharacterized ACR, COG1565 superfamily
transcript:Smp_125520.3	0.000387946163614483	0.999612053836386	3.54261927152478	3.69005935684134	33.4827793694168	9.06648797229277	Protein arginine methyltransferase NDUFAF7, mitochondrial	DUF185
transcript:Smp_125550.1	1.00355290744147e-09	0.999999998996447	0.271354398322844	0.270918823453251	238.520978076022	880.441845448022	RAB6A-GEF complex partner protein 1	PALB2, fancn, partner and localizer of BRCA2
transcript:Smp_125550.2	0	1	4.40617836925354	4.41101723399218	1634.2258543738	370.479564579357	Guanine nucleotide exchange factor subunit Rich	Coatomer beta'-subunit
transcript:Smp_125650.2	6.90712323073717e-05	0.999930928767693	0.486774847544152	0.482397283119083	29.7568113340198	61.6960094981332	Inositol polyphosphate multikinase	Inositol polyphosphate multikinase alpha
transcript:Smp_125730.1	1.10262454722232e-09	0.999999998897375	0.0166443548851069	0.00031549549222145	0	31.6861739440032	Hypothetical protein	Putative thioredoxin
transcript:Smp_125740.1	9.63623847383133e-10	0.999999999036376	0.456210959644791	0.455922345191303	452.111674853013	991.653777004184	E3 ubiquitin-protein ligase MARCH2	Vkorc1/thioredoxin domain protein
transcript:Smp_125790.2	2.77020989591925e-07	0.99999972297901	7.87177050033563	8.06142724846235	153.722029836769	19.0600759429532	Actin-related protein 5	Actin-related protein 3
transcript:Smp_125800.1	4.11681799761254e-12	0.999999999995883	2.06279308892592	2.06496553824668	531.686683700863	257.474531268408	26S proteasome non-ATPase regulatory subunit 5	ARM00011
transcript:Smp_125800.2	0	1	0.190446504188679	0.188626461439202	44.1489417198206	234.097883819121	26S proteasome non-ATPase regulatory subunit 5	Putative beta-galactosidase
transcript:Smp_125810.3	8.88178419700125e-15	0.999999999999991	4.15331554477719	4.21413248280831	114.991403685127	27.2794609161622	Hypothetical protein	Putative zinc finger protein ORF59A
transcript:Smp_125810.4	2.59188279505551e-07	0.99999974081172	0.0215701224360148	0.0174558719646221	2.17490521776068	125.15734896938	Zinc finger protein 383	AART
transcript:Smp_125890.2	0.00528384466775533	0.994716155332245	0.337245525750425	0.326484621940408	10.5732419431007	32.4057440561853	Deoxyribodipyrimidine photo-lyase	Deoxyribodipyrimidine photolyase
transcript:Smp_125940.1	0	1	0.0277078980429543	0.0266486320687299	12.8641549585176	483.097535325405	Phosphoribosylformylglycinamidine synthase subunit PurL	Alpha-amylase
transcript:Smp_126000.1	8.41998872753713e-05	0.999915800112725	2.05753861717098	2.06491904897698	155.719026817965	75.4065287472735	Cilia- and flagella-associated protein 54	Chitinase A1
transcript:Smp_126050.1	0	1	2.95683988432391	2.96360711381191	451.032111283318	152.183625525203	Protocadherin-11 Y-linked	Cadherin-2
transcript:Smp_126170.1	6.32274257394982e-08	0.999999936772574	2.43412691979803	2.43562713159874	1225.44647118971	503.127962002141	Rab GTPase-binding effector protein 1	EEA1, early endosomal autoantigen 1
transcript:Smp_126170.3	0	1	0.0737958593833742	0.0733563961108235	81.3618510264132	1109.25729420404	Rab GTPase-binding effector protein 1	EEA1, early endosomal autoantigen 1
transcript:Smp_126220.1	1.11022302462516e-16	1	3.35509554944343	3.40609572505802	82.7738814403322	24.294625624966	Serine/threonine-protein kinase/endoribonuclease IRE1a	Two-component response regulator YESN
transcript:Smp_126240.1	8.37068976911048e-07	0.999999162931023	4.37806112652701	4.3788236143245	10210.4223743421	2331.76521490945	Twitchin	Twitchin
transcript:Smp_126240.2	0	1	0.0952427567027747	0.0951166543424865	359.174423582314	3776.24165713881	Twitchin	Twitchin
transcript:Smp_126310.2	1.11022302462516e-16	1	84.0119859100457	4453.12098347515	44.5212098347515	0	Beta-1-syntrophin	Alpha-1-syntrophin
transcript:Smp_126370.2	0.00034528195304151	0.999654718046958	11.9249738915164	12.7036504841139	93.7988690348551	7.3744025504452	DNA-directed RNA polymerases I, II, and III subunit RPABC1	DNA-directed RNA polymerases I, II, and III subunit rpabc1
transcript:Smp_126450.2	0	1	363.183390001195	19425.7162360124	194.247162360124	0	ATP-binding cassette sub-family G member 2	ABC transporter, lipoprotein-releasing system ATP-binding protein
transcript:Smp_126450.3	8.27763857458308e-09	0.999999991722361	0.0326851948098158	0.0312081038593217	10.7467247497011	344.667292737482	ATP-binding cassette sub-family G member 2	Asabf
transcript:Smp_126470.1	0	1	0.305424988714273	0.304110669946345	84.576718833173	278.134528266952	Zeaxanthin epoxidase, chloroplastic	Protein YPL144W, DMP1
transcript:Smp_126720.4	1.36826550090063e-08	0.999999986317345	0.33919287428575	0.33731764081824	62.5519824435039	185.459050156244	Pre-mRNA-splicing factor ISY1 homolog	Hypothetical protein LOC57905
transcript:Smp_126760.1	0	1	5.75143300175263	5.77115514043936	731.77824033221	126.790999544174	Proteasome activator complex subunit 4	Proteasome activator BLM10
transcript:Smp_126760.2	0	1	0.221937101093786	0.221197680245168	122.495520243738	553.818232321229	Proteasome activator complex subunit 4	Proteasome activator BLM10
transcript:Smp_126820.1	0.00291505430403505	0.997084945695965	0.279300884271545	0.273715363011024	18.5783794657323	67.9013487136767	HEAT repeat-containing protein 4	PP2A scaffold subunit A, truncated, AN internal D PP2A A
transcript:Smp_126990.1	1.4432899320127e-15	0.999999999999999	4.02833571415188	4.03413791544638	1108.17953277545	274.692936786639	Synapsin	Synapsin II
transcript:Smp_127010.1	0	1	3.43687074055191	3.44153441256103	946.463995562519	275.005118869085	CREB binding protein	Histone acetyltransferase P300
transcript:Smp_127010.2	6.83800083223218e-09	0.999999993161999	0.0795082867012836	0.0753787394422068	8.8333820688446	117.309314892827	Hypothetical protein	ADA O6-methylguanine-DNA methyltransferase
transcript:Smp_127180.1	6.77428446671513e-10	0.999999999322572	2.08909663985336	2.09072596087302	735.534488167746	351.802959676746	Transcription initiation factor TFIID subunit 3	Protein pygopus
transcript:Smp_127190.1	0	1	2.43663852151973	2.43996994638819	553.791383867751	226.960575882512	Hypothetical protein	Hypothetical protein
transcript:Smp_127220.1	0	1	0.342121500869555	0.340859444636934	93.5078243817185	274.348906150683	Putative cysteine ligase BshC	Corticotropin-releasing factor receptor 1, T4-Lys chimeric construct
transcript:Smp_127240.1	2.1780548636996e-05	0.999978219451363	0.477875431354609	0.473805618114488	31.9827764096621	67.5129992775888	Homeobox protein six1a	Maltose-binding periplasmic protein, homeobox Pro chimera
transcript:Smp_127380.1	0	1	2.09577654502752	2.09773938943112	616.357505355473	293.814632583471	Trafficking kinesin-binding protein 1	Smooth muscle myosin heavy chain
transcript:Smp_127430.2	0.0081711542146764	0.991828845785324	0.482781246469538	0.480293583175553	52.548326111887	109.419582140964	Hypothetical protein	RAN GTPase activating protein 2
